Marca,Modelo,Año,Versión,Color,Tipo de combustible,Puertas,Transmisión,Motor,Tipo de carrocería,Kilómetros,Título,Precio,Moneda,Tipo de vendedor,Con cámara de retroceso
Ford,Ecosport,2011,2.0 My10 Xlt Plus 4x2,Negro,Nafta,5.0,Manual,2.0,SUV,95000 km,Ford Ecosport 2.0 My10 Xlt Plus 4x2,10500000.0,$,concesionaria,
Ford,Ecosport,2017,1.6 Titanium 110cv 4x2,Plateado,Nafta,5.0,Manual,1.6,SUV,142000 km,Ford Ecosport 1.6 Titanium 110cv 4x2,13900.0,U$S,concesionaria,
Ford,Ecosport,2013,2.0 Titanium 143cv 4x2,Negro,Nafta,5.0,Manual,2.0,SUV,105000 km,Ford Ecosport 2.0 Titanium 143cv 4x2,10500000.0,$,concesionaria,
Ford,Ecosport,2012,1.6 My10 Xl Plus Mp3 4x2,Blanco,Nafta,5.0,Manual,1.6,SUV,140000 km,Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,8500.0,U$S,concesionaria,
Ford,Ecosport,2012,1.6 My10 Xl Plus Mp3 4x2,Blanco,Nafta,5.0,Manual,1.6,SUV,150000 km,Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,7500.0,U$S,concesionaria,
Ford,Ecosport,2011,1.6 My10 Xls 4x2,Negro,Nafta,5.0,Manual,1.6,SUV,112000 km,Ford Ecosport 1.6 My10 Xls 4x2,7900.0,U$S,concesionaria,No
Ford,Ecosport,2005,1.6 Xls,Rojo,Nafta,5.0,Manual,1.6,SUV,226000 km,Ford Ecosport 1.6 Xls,5600.0,U$S,concesionaria,
Ford,Ecosport,2010,1.6 My10 Xls 4x2,Negro,Nafta,5.0,Manual,1.6,SUV,134000 km,Ford Ecosport 1.6 My10 Xls 4x2,7199.0,U$S,concesionaria,
Ford,Ecosport,2020,1.5 Se 123cv 4x2 Automática,,Nafta,5.0,Automática,1.5,SUV,56000 km,Ford Ecosport 1.5 Se 123cv 4x2 Automática,16900000.0,$,concesionaria,
Ford,Ecosport,2011,2.0 My10 Xlt Plus At 4x2,Bordó,Nafta,5.0,Automática,2.0,SUV,166985 km,Ford Ecosport 2.0 My10 Xlt Plus At 4x2,8000.0,U$S,concesionaria,
Ford,Ecosport,2012,1.6 My10 Xl Plus Mp3 4x2,Negro,Nafta,5.0,Manual,1.6,SUV,140000 km,Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,8625000.0,$,concesionaria,
Ford,Ecosport,2017,1.5 Se 123cv 4x2,Negro,Nafta,5.0,Manual,1.5,SUV,68000 km,Ford Ecosport 1.5 Se 123cv 4x2,14500.0,U$S,concesionaria,
Ford,Ecosport,2018,2.0 Gdi Titanium 170cv 4x2,Gris,Nafta,5.0,Automática,2.0,SUV,66000 km,Ford Ecosport 2.0 Gdi Titanium 170cv 4x2,19500.0,U$S,concesionaria,
Ford,Ecosport,2018,1.5 TITANIUM,Blanco,Nafta,5.0,Manual,INYECCION MULTI PUNTO,SUV,71700 km,Ford Ecosport 1.5 TITANIUM,18000000.0,$,tienda,Sí
Ford,Ecosport,2017,1.6 SE L13,Beige,Nafta,5.0,Manual,INYECCION MULTI PUNTO,SUV,75900 km,Ford Ecosport 1.6 SE L13,14400000.0,$,tienda,
Ford,Ecosport,2017,TITANIUM 2.0L MT N,,Nafta,5.0,Manual,2.0,SUV,24161 km,Ford Ecosport TITANIUM 2.0L MT N,16995000.0,$,concesionaria,
Ford,Ecosport,2022,1.5 Se,Blanco,Nafta,5.0,Manual,INYECCION MULTI PUNTO,SUV,22100 km,Ford Ecosport 1.5 Se,22500000.0,$,tienda,
Ford,Ecosport,2011,1.6 My10 Xl Plus Mp3 4x2,Negro,Nafta/GNC,5.0,Manual,1.6,SUV,170000 km,Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,8910000.0,$,concesionaria,No
Ford,Ecosport,2019,1.5 FREESTYLE L18,Marrón,Nafta,5.0,Manual,INYECCION MULTI PUNTO,SUV,64100 km,Ford Ecosport 1.5 FREESTYLE L18,20000000.0,$,tienda,Sí
Ford,Ecosport,2016,1.5 S Tdci 90cv 4x2,Gris,Diésel,5.0,Manual,1.5,SUV,81339 km,Ford Ecosport 1.5 S Tdci 90cv 4x2,14131000.0,$,tienda,
Ford,Ecosport,2013,2.0 Freestyle 143 4x4,Negro,Nafta,5.0,Manual,2.0,SUV,175000 km,Ford Ecosport 2.0 Freestyle 143 4x4,13500000.0,$,concesionaria,
Ford,Ecosport,2015,1.6 Titanium 110cv 4x2,Rojo,Nafta,5.0,Manual,1.6,SUV,104000 km,Ford Ecosport 1.6 Titanium 110cv 4x2,12500000.0,$,concesionaria,
Ford,Ecosport,2012,2.0 My10 Xls 4x2,Negro,Nafta,5.0,Manual,2.0,SUV,122000 km,Ford Ecosport 2.0 My10 Xls 4x2,8800000.0,$,concesionaria,
Ford,Ecosport,2015,1.6 Freestyle 110cv 4x2,Gris,Nafta,5.0,Manual,1.6,SUV,98000 km,Ford Ecosport 1.6 Freestyle 110cv 4x2,11900.0,U$S,concesionaria,
Ford,Ecosport,2014,1.6 Se 110cv 4x2,Plateado,Nafta/GNC,5.0,Manual,1.6,SUV,120000 km,Ford Ecosport 1.6 Se 110cv 4x2,11300000.0,$,concesionaria,No
Ford,Ecosport,2021,1.5 Se 123cv 4x2 Manual,Gris,Nafta,5.0,Manual,1.5,SUV,51827 km,Ford Ecosport 1.5 Se 123cv 4x2 Manual,19373000.0,$,tienda,
Ford,Ecosport,2013,1.6 Titanium 110cv 4x2,Negro,Nafta,5.0,Manual,1.6,SUV,77500 km,Ford Ecosport 1.6 Titanium 110cv 4x2,12000.0,U$S,concesionaria,
Ford,Ecosport,2020,1.5 Titanium 123cv 4x2 Automática,Blanco,Nafta,5.0,Automática,1.5,SUV,35000 km,Ford Ecosport 1.5 Titanium 123cv 4x2 Automática,17340000.0,$,tienda,
Ford,Ecosport,2017,1.5 S 123cv 4x2,Dorado,Nafta,5.0,Manual,1.5,SUV,30626 km,Ford Ecosport 1.5 S 123cv 4x2,15129000.0,$,tienda,
Ford,Ecosport,2017,1.6 Titanium 110cv 4x2,Blanco,Nafta,5.0,Manual,1.6,SUV,59000 km,Ford Ecosport 1.6 Titanium 110cv 4x2,14700000.0,$,concesionaria,
Ford,Ecosport,2014,1.6 Se 110cv 4x2,Rojo,Nafta,5.0,Manual,1.6,SUV,112700 km,Ford Ecosport 1.6 Se 110cv 4x2,11388000.0,$,concesionaria,
Ford,Ecosport,2016,1.6 Se 110cv 4x2,Blanco,Nafta,5.0,Manual,1.6,SUV,121882 km,Ford Ecosport 1.6 Se 110cv 4x2,12990000.0,$,tienda,
Ford,Ecosport,2016,1.6 Freestyle 110cv 4x2,Gris,Nafta,5.0,Manual,1.6,SUV,92900 km,Ford Ecosport 1.6 Freestyle 110cv 4x2,16000000.0,$,concesionaria,
Ford,Ecosport,2017,1.6 Se 110cv 4x2,Gris,Nafta,5.0,Manual,1.6,SUV,22900 km,Ford Ecosport 1.6 Se 110cv 4x2,17000.0,U$S,concesionaria,
Ford,Ecosport,2015,1.6 S 110cv 4x2,Gris,Nafta,5.0,Manual,1.6,SUV,80000 km,Ford Ecosport 1.6 S 110cv 4x2,11200.0,U$S,concesionaria,
Ford,Ecosport,2014,1.6 S 110cv 4x2,Negro,Nafta,5.0,Manual,1.6,SUV,159000 km,Ford Ecosport 1.6 S 110cv 4x2,12000.0,U$S,concesionaria,No
Ford,Ecosport,2015,1.6 Titanium 110cv 4x2,Plateado,Nafta,5.0,Manual,1.6,SUV,98000 km,Ford Ecosport 1.6 Titanium 110cv 4x2,12200000.0,$,concesionaria,
Ford,Ecosport,2013,1.6 Titanium 110cv 4x2,Gris,Nafta,5.0,Manual,1.6,SUV,100000 km,Ford Ecosport 1.6 Titanium 110cv 4x2,8300000.0,$,concesionaria,
Ford,Ecosport,2014,1.5 Se Tdci 90cv 4x2,Blanco,Diésel,5.0,Manual,1.5,SUV,98000 km,Ford Ecosport 1.5 Se Tdci 90cv 4x2,10000.0,U$S,concesionaria,
Ford,Ecosport,2010,1.4 Tdci Xls Mp3 4x2,Negro,Diésel,5.0,Manual,1.4,SUV,85000 km,Ford Ecosport 1.4 Tdci Xls Mp3 4x2,6990000.0,$,concesionaria,
Ford,Ecosport,2007,1.4 Tdci Xls,Dorado,Diésel,5.0,Manual,1.4,SUV,191524 km,Ford Ecosport 1.4 Tdci Xls,5500000.0,$,concesionaria,
Ford,Ecosport,2018,1.5 Se 123cv 4x2,Blanco,Nafta,5.0,Manual,1.5,SUV,121137 km,Ford Ecosport 1.5 Se 123cv 4x2,15990.0,U$S,concesionaria,
Ford,Ecosport,2014,2.0 Se 143cv 4x2,Blanco,Nafta,5.0,Manual,2.0,SUV,87000 km,Ford Ecosport 2.0 Se 143cv 4x2,11000000.0,$,concesionaria,
Ford,Ecosport,2017,1.6 Se 110cv 4x2,Blanco,Nafta,5.0,Manual,1.6,SUV,117000 km,Ford Ecosport 1.6 Se 110cv 4x2,13800.0,U$S,concesionaria,
Ford,Ecosport,2015,1.6 Titanium 110cv 4x2,Rojo,Nafta/GNC,5.0,Manual,1.6,SUV,170000 km,Ford Ecosport 1.6 Titanium 110cv 4x2,14499000.0,$,concesionaria,No
Ford,Ecosport,2012,1.6 My10 Xl Plus Mp3 4x2,Negro,Nafta/GNC,5.0,Manual,1.6,SUV,207000 km,Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,9899000.0,$,concesionaria,No
Ford,Ecosport,2013,1.6 Se 110cv 4x2,Blanco,Nafta,5.0,Manual,1.6,SUV,104000 km,Ford Ecosport 1.6 Se 110cv 4x2,12800000.0,$,concesionaria,
Ford,Ecosport,2020,1.5 Se 123cv 4x2 Automática,,Nafta,5.0,Automática,1.5,SUV,21000 km,Ford Ecosport 1.5 Se 123cv 4x2 Automática,18000.0,U$S,concesionaria,
Ford,Ecosport,2011,1.6 My10 Xl Plus Mp3 4x2,Dorado,Nafta,5.0,Manual,1.6,SUV,102000 km,Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,8500.0,U$S,concesionaria,
Ford,Ecosport,2016,1.6 Se 110cv 4x2,,Nafta,5.0,Manual,1.6,SUV,67000 km,Ford Ecosport 1.6 Se 110cv 4x2,12700000.0,$,particular,
Ford,Ecosport,2011,1.6 My10 Xls Plus 4x2,Plateado,Nafta,5.0,Manual,1.6,SUV,110000 km,Ford Ecosport 1.6 My10 Xls Plus 4x2,8300.0,U$S,concesionaria,
Ford,Ecosport,2021,1.5 Titanium 123cv 4x2 Manual,,Nafta,5.0,Manual,1.5,SUV,40000 km,Ford Ecosport 1.5 Titanium 123cv 4x2 Manual,19800000.0,$,concesionaria,
Ford,Ecosport,2018,1.5 Freestyle 123cv 4x2,Gris,Nafta,5.0,Manual,1.5,SUV,57200 km,Ford Ecosport 1.5 Freestyle 123cv 4x2,15290000.0,$,particular,
Ford,Ecosport,2013,1.6 Se 110cv 4x2,Dorado,Nafta,5.0,Manual,1.6,SUV,100000 km,Ford Ecosport 1.6 Se 110cv 4x2,9500.0,U$S,concesionaria,
Ford,Ecosport,2016,1.6 Se 110cv 4x2,,Nafta,5.0,Manual,1.6,SUV,70000 km,Ford Ecosport 1.6 Se 110cv 4x2,13500.0,U$S,concesionaria,
Ford,Ecosport,2013,1.6 Freestyle 110cv 4x2,Gris,Nafta,5.0,Manual,1.6,SUV,146000 km,Ford Ecosport 1.6 Freestyle 110cv 4x2,10200000.0,$,concesionaria,
Ford,Ecosport,2015,2.0 Titanium Powershift 4x2 Dps6,,Nafta,5.0,Automática,2.0,SUV,91000 km,Ford Ecosport 2.0 Titanium Powershift 4x2 Dps6,13500.0,U$S,concesionaria,
Ford,Ecosport,2012,1.6 My10 Xl Plus Mp3 4x2,,Nafta,5.0,Manual,1.6,SUV,120000 km,Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,8500000.0,$,concesionaria,
Ford,Ecosport,2014,2.0 Titanium Powershift 4x2 Dps6,,Nafta,5.0,Automática,2.0,SUV,90000 km,Ford Ecosport 2.0 Titanium Powershift 4x2 Dps6,13000.0,U$S,concesionaria,
Ford,Ecosport,2022,1.5 D Se 100cv 4x2,,Diésel,5.0,Manual,1.5,SUV,19000 km,Ford Ecosport 1.5 D Se 100cv 4x2,18800.0,U$S,particular,
Ford,Ecosport,2012,1.6 Titanium 110cv 4x2,,Nafta,5.0,Manual,1.6,SUV,140000 km,Ford Ecosport 1.6 Titanium 110cv 4x2,9000000.0,$,concesionaria,
Ford,Ecosport,2010,1.6 My10 Xl Plus Mp3 4x2,Negro,Nafta,5.0,Manual,1.6,SUV,217000 km,Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,7900000.0,$,concesionaria,
Ford,Ecosport,2018,1.5 Se 123cv 4x2 Automática,Blanco,Nafta,5.0,Automática,1.5,SUV,51000 km,Ford Ecosport 1.5 Se 123cv 4x2 Automática,15650000.0,$,concesionaria,
Ford,Ecosport,2013,1.6 Freestyle 110cv 4x2,,Nafta,5.0,Manual,1.6,SUV,100000 km,Ford Ecosport 1.6 Freestyle 110cv 4x2,10800.0,U$S,concesionaria,
Ford,Ecosport,2013,1.6 S 110cv 4x2,Negro,Nafta,5.0,Manual,1.6,SUV,180000 km,Ford Ecosport 1.6 S 110cv 4x2,7300000.0,$,concesionaria,
Ford,Ecosport,2012,1.6 My10 Xls 4x2,,Nafta,5.0,Manual,1.6,SUV,214000 km,Ford Ecosport 1.6 My10 Xls 4x2,6999.0,U$S,concesionaria,
Ford,Ecosport,2014,1.6 Titanium 110cv 4x2,Gris,Nafta,5.0,Manual,1.6,SUV,108000 km,Ford Ecosport 1.6 Titanium 110cv 4x2,11500.0,U$S,concesionaria,
Ford,Ecosport,2018,1.5 Se 123cv 4x2 Automática,Marrón,Nafta,5.0,Automática,1.5,SUV,85000 km,Ford Ecosport 1.5 Se 123cv 4x2 Automática,16800.0,U$S,concesionaria,
Ford,Ecosport,2018,1.5 Se 123cv 4x2,Rojo,Nafta,5.0,Manual,1.5,SUV,37700 km,Ford Ecosport 1.5 Se 123cv 4x2,15500.0,U$S,particular,
Ford,Ecosport,2014,1.6 Titanium 110cv 4x2,Negro,Nafta,5.0,Manual,1.6,SUV,118000 km,Ford Ecosport 1.6 Titanium 110cv 4x2,11900000.0,$,concesionaria,
Ford,Ecosport,2018,1.5 Titanium 123cv 4x2 Manual,Blanco,Nafta,5.0,Manual,1.5,SUV,74600 km,Ford Ecosport 1.5 Titanium 123cv 4x2 Manual,17950000.0,$,concesionaria,
Ford,Ecosport,2016,1.6 Se 110cv 4x2,,Nafta,5.0,Manual,1.6,SUV,101000 km,Ford Ecosport 1.6 Se 110cv 4x2,5700000.0,$,concesionaria,
Ford,Ecosport,2015,1.6 Se 110cv 4x2,Dorado,Nafta,5.0,Manual,1.6,SUV,118000 km,Ford Ecosport 1.6 Se 110cv 4x2,10900.0,U$S,concesionaria,
Ford,Ecosport,2013,1.6 S 110cv 4x2,Gris,Nafta,5.0,Manual,1.6,SUV,135000 km,Ford Ecosport 1.6 S 110cv 4x2,9300000.0,$,concesionaria,
Ford,Ecosport,2022,1.5 Se 123cv 4x2 Manual,Azul,Nafta,5.0,Manual,1.5,SUV,16500 km,Ford Ecosport 1.5 Se 123cv 4x2 Manual,22000.0,U$S,particular,Sí
Ford,Ecosport,2017,1.5 D Se 100cv 4x2,Rojo,Diésel,5.0,Manual,1.5,SUV,100000 km,Ford Ecosport 1.5 D Se 100cv 4x2,13500000.0,$,concesionaria,
Ford,Ecosport,2019,1.5 Se 123cv 4x2 Manual,Azul,Nafta,5.0,Manual,1.5,SUV,70000 km,Ford Ecosport 1.5 Se 123cv 4x2 Manual,16990000.0,$,concesionaria,
Ford,Ecosport,2022,1.5 Se 123cv 4x2 Manual,,Nafta,5.0,Manual,1.5,SUV,45000 km,Ford Ecosport 1.5 Se 123cv 4x2 Manual,20000000.0,$,concesionaria,
Ford,Ecosport,2011,1.6 My10 Xl Plus Mp3 4x2,Negro,Nafta,5.0,Manual,1.6,SUV,120000 km,Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,8500000.0,$,concesionaria,
Ford,Ecosport,2015,2.0 Titanium Powershift 4x2 Dps6,Negro,Nafta,5.0,Automática,2.0,SUV,85000 km,Ford Ecosport 2.0 Titanium Powershift 4x2 Dps6,10500.0,U$S,particular,
Ford,Ecosport,2012,1.6 My10 Xls 4x2,,Nafta,5.0,Manual,1.6,SUV,135000 km,Ford Ecosport 1.6 My10 Xls 4x2,8200.0,U$S,concesionaria,
Ford,Ecosport,2016,1.6 Se 110cv 4x2,,Nafta,5.0,Manual,1.6,SUV,101000 km,Ford Ecosport 1.6 Se 110cv 4x2,5690000.0,$,concesionaria,
Ford,Ecosport,2008,2.0 Xlt Plus At 4x2,Blanco,Nafta,5.0,Automática,2.0,SUV,98000 km,Ford Ecosport 2.0 Xlt Plus At 4x2,9200.0,U$S,concesionaria,
Ford,Ecosport,2008,2.0 Xlt Plus At 4x2,,Nafta,5.0,Automática,2.0,SUV,99000 km,Ford Ecosport 2.0 Xlt Plus At 4x2,8900000.0,$,concesionaria,
Ford,Ecosport,2014,2.0 Titanium Powershift 4x2 Dps6,Negro,Nafta,5.0,Automática,2.0,SUV,119000 km,Ford Ecosport 2.0 Titanium Powershift 4x2 Dps6,12950000.0,$,concesionaria,
Ford,Ecosport,2020,1.5 Se 123cv 4x2 Manual,Rojo,Nafta,5.0,Manual,1.5,SUV,52000 km,Ford Ecosport 1.5 Se 123cv 4x2 Manual,16500000.0,$,concesionaria,
Ford,Ecosport,2017,1.6 Titanium 110cv 4x2,Negro,Nafta,5.0,Manual,1.6,SUV,87000 km,Ford Ecosport 1.6 Titanium 110cv 4x2,15000000.0,$,concesionaria,
Ford,Ecosport,2012,1.6 My10 Xls 4x2,Gris,Nafta,5.0,Manual,1.6,SUV,98000 km,Ford Ecosport 1.6 My10 Xls 4x2,8500000.0,$,concesionaria,
Ford,Ecosport,2015,2.0 Freestyle 143 4x4,,Nafta,5.0,Manual,2.0,SUV,80000 km,Ford Ecosport 2.0 Freestyle 143 4x4,15000.0,U$S,particular,
Ford,Ecosport,2009,1.6 Xls Mp3 4x2,,Nafta,5.0,Manual,1.6,SUV,150000 km,Ford Ecosport 1.6 Xls Mp3 4x2,7500000.0,$,concesionaria,
Ford,Ecosport,2017,1.5 Se 123cv 4x2,,Nafta,5.0,Manual,1.5,SUV,60000 km,Ford Ecosport 1.5 Se 123cv 4x2,13000000.0,$,concesionaria,
Ford,Ecosport,2016,2.0 Titanium Powershift 4x2 Dps6,,Nafta,5.0,Automática,2.0,SUV,93000 km,Ford Ecosport 2.0 Titanium Powershift 4x2 Dps6,13600.0,U$S,particular,
Ford,Ecosport,2020,1.5 Se 123cv 4x2 Manual,,Nafta,5.0,Manual,1.5,SUV,129000 km,Ford Ecosport 1.5 Se 123cv 4x2 Manual,14490.0,U$S,concesionaria,
Ford,Ecosport,2013,2.0 Titanium 143cv 4x2,Blanco,Nafta,5.0,Manual,2.0,SUV,170000 km,Ford Ecosport 2.0 Titanium 143cv 4x2,11800000.0,$,concesionaria,
Ford,Ecosport,2011,1.6 My10 Xls Plus 4x2,Plateado,Nafta,5.0,Manual,1.6,SUV,236144 km,Ford Ecosport 1.6 My10 Xls Plus 4x2,8500.0,U$S,concesionaria,
Ford,Ecosport,2014,2.0 Titanium Powershift 4x2 Dps6,Negro,Nafta,5.0,Automática,2.0,SUV,121000 km,Ford Ecosport 2.0 Titanium Powershift 4x2 Dps6,12900000.0,$,concesionaria,
Ford,Ecosport,2014,2.0 Titanium Powershift 4x2 Dps6,Gris,Nafta,5.0,Automática,2.0,SUV,145000 km,Ford Ecosport 2.0 Titanium Powershift 4x2 Dps6,11000000.0,$,concesionaria,
Ford,Ecosport,2013,2.0 Se 143cv 4x2,,Nafta,5.0,Manual,2.0,SUV,82000 km,Ford Ecosport 2.0 Se 143cv 4x2,9600000.0,$,concesionaria,
Ford,Ecosport,2015,1.6 Freestyle 110cv 4x2,,Nafta,5.0,Manual,1.6,SUV,89000 km,Ford Ecosport 1.6 Freestyle 110cv 4x2,11800.0,U$S,concesionaria,
Ford,Ecosport,2018,2.0 Gdi Se 170cv 4x2,Blanco,Nafta,5.0,Automática,2.0,SUV,67000 km,Ford Ecosport 2.0 Gdi Se 170cv 4x2,16000000.0,$,concesionaria,
Ford,Ecosport,2022,Se 1.5,,Nafta,5.0,Manual,1.5,SUV,35000 km,Ford Ecosport Se 1.5,18420000.0,$,particular,
Ford,Ecosport,2017,1.6 Freestyle 110cv 4x2,Dorado,Nafta,5.0,Manual,1.6,SUV,85000 km,Ford Ecosport 1.6 Freestyle 110cv 4x2,14500.0,U$S,concesionaria,
Ford,Ecosport,2011,1.6 My10 Xls Plus 4x2,Negro,Nafta/GNC,5.0,Manual,1.6,SUV,160000 km,Ford Ecosport 1.6 My10 Xls Plus 4x2,8200.0,U$S,concesionaria,
Ford,Ecosport,2020,1.5 Freestyle 123cv 4x4,Azul,Nafta,5.0,Automática,1.5,SUV,64000 km,Ford Ecosport 1.5 Freestyle 123cv 4x4,18000000.0,$,concesionaria,
Ford,Ecosport,2017,2.0 Freestyle 143 4x4,,Nafta,5.0,Manual,2.0,SUV,25800 km,Ford Ecosport 2.0 Freestyle 143 4x4,17500.0,U$S,particular,
Ford,Ecosport,2010,1.4 My10 Tdci Xls 4x2,Blanco,Diésel,5.0,Manual,1.4,SUV,190000 km,Ford Ecosport 1.4 My10 Tdci Xls 4x2,4500000.0,$,concesionaria,
Ford,Ecosport,2013,1.6 Freestyle 110cv 4x2,Gris,Nafta,5.0,Manual,1.6,SUV,245000 km,Ford Ecosport 1.6 Freestyle 110cv 4x2,8800.0,U$S,particular,
Ford,Ecosport,2016,1.6 Freestyle 110cv 4x2,Blanco,Nafta,5.0,Manual,1.6,SUV,93000 km,Ford Ecosport 1.6 Freestyle 110cv 4x2,12500000.0,$,concesionaria,
Ford,Ecosport,2011,1.6 My10 Xl Plus Mp3 4x2,Gris,Nafta,5.0,Manual,1.6,SUV,122000 km,Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,7500000.0,$,concesionaria,
Ford,Ecosport,2018,1.5 S 123cv 4x2,Rojo,Nafta,5.0,Manual,1.5,SUV,72000 km,Ford Ecosport 1.5 S 123cv 4x2,13990.0,U$S,concesionaria,
Ford,Ecosport,2018,1.5 S 123cv 4x2,,Nafta,5.0,Manual,1.5,SUV,70000 km,Ford Ecosport 1.5 S 123cv 4x2,14950000.0,$,concesionaria,
Ford,Ecosport,2015,1.6 S 110cv 4x2,,Nafta,5.0,Manual,1.6,SUV,126500 km,Ford Ecosport 1.6 S 110cv 4x2,13500000.0,$,concesionaria,
Ford,Ecosport,2014,1.5 Se Tdci 90cv 4x2,,Diésel,5.0,Manual,1.5,SUV,105000 km,Ford Ecosport 1.5 Se Tdci 90cv 4x2,10900.0,U$S,concesionaria,
Ford,Ecosport,2020,1.5 Titanium 123cv 4x2 Automática,,Nafta,5.0,Automática,1.5,SUV,38000 km,Ford Ecosport 1.5 Titanium 123cv 4x2 Automática,19800.0,U$S,concesionaria,
Ford,Ecosport,2006,1.6 Xls,Plateado,Nafta,5.0,Manual,1.6,SUV,171000 km,Ford Ecosport 1.6 Xls,6800.0,U$S,concesionaria,
Ford,Ecosport,2012,1.6 My10 Xl Plus Mp3 4x2,,Nafta,5.0,Manual,1.6,SUV,165000 km,Ford Ecosport 1.6 My10 Xl Plus Mp3 4x2,9800.0,U$S,concesionaria,
Ford,Ecosport,2004,2.0 Xlt,,Nafta,5.0,Manual,2.0,SUV,183000 km,Ford Ecosport 2.0 Xlt,6000000.0,$,particular,
Ford,Ecosport,2010,2.0 Xls 4x2,,Nafta,5.0,Manual,2.0,SUV,172000 km,Ford Ecosport 2.0 Xls 4x2,6900000.0,$,particular,
Ford,Ecosport,2015,1.6 Se 110cv 4x2,Naranja,Nafta/GNC,5.0,Manual,1.6,SUV,129000 km,Ford Ecosport 1.6 Se 110cv 4x2,12200.0,U$S,particular,
Ford,Ecosport,2018,2.0 Gdi Titanium 170cv 4x2,Blanco,Nafta,5.0,Automática,2.0,SUV,86000 km,Ford Ecosport 2.0 Gdi Titanium 170cv 4x2,18800.0,U$S,concesionaria,
Ford,Ecosport,2017,1.5 S 123cv 4x2,,Nafta,5.0,Manual,1.5,SUV,92000 km,Ford Ecosport 1.5 S 123cv 4x2,14900000.0,$,concesionaria,
Ford,Ecosport,2010,2.0 My10 Xls 4x2,,Nafta,5.0,Manual,2.0,SUV,169000 km,Ford Ecosport 2.0 My10 Xls 4x2,7950000.0,$,concesionaria,
Ford,Ecosport,2023,1.5 Se 123cv 4x2 Manual,,Nafta,5.0,Manual,1.5,SUV,17143 km,Ford Ecosport 1.5 Se 123cv 4x2 Manual,19900.0,U$S,particular,
Ford,Ecosport,2019,1.5 Freestyle 123cv 4x2,Negro,Nafta,5.0,Manual,1.5,SUV,32000 km,Ford Ecosport 1.5 Freestyle 123cv 4x2,17000.0,U$S,concesionaria,
Ford,Ecosport,2010,2.0 My10 Xlt Plus 4x2,,Nafta,5.0,Manual,2.0,SUV,140000 km,Ford Ecosport 2.0 My10 Xlt Plus 4x2,7900000.0,$,concesionaria,
Ford,Ecosport,2014,1.6 Se 110cv 4x2,,Nafta,5.0,Manual,1.6,SUV,120000 km,Ford Ecosport 1.6 Se 110cv 4x2,6000000.0,$,concesionaria,
Ford,Ecosport,2013,1.6 Titanium 110cv 4x2,Gris,Nafta,5.0,Manual,1.6,SUV,180000 km,Ford Ecosport 1.6 Titanium 110cv 4x2,10500000.0,$,concesionaria,
Ford,Ecosport,2013,Se 2.0,,Nafta/GNC,5.0,Manual,2.0,SUV,195000 km,Ford Ecosport Se 2.0,8900.0,U$S,concesionaria,
Ford,Ecosport,2008,1.4 Tdci Xl Plus Mp3 4x2,Dorado,Diésel,5.0,Manual,1.4,SUV,200000 km,Ford Ecosport 1.4 Tdci Xl Plus Mp3 4x2,6300000.0,$,concesionaria,
Ford,Ecosport,2013,1.6 Se 110cv 4x2,Gris,Nafta,5.0,Manual,1.6,SUV,174000 km,Ford Ecosport 1.6 Se 110cv 4x2,8500.0,U$S,concesionaria,
Ford,Ecosport,2015,1.6 Se 110cv 4x2,Negro,Nafta,5.0,Manual,1.6,SUV,120000 km,Ford Ecosport 1.6 Se 110cv 4x2,12900.0,U$S,concesionaria,
Ford,Ecosport,2011,1.6 My10 Xls Plus 4x2,,Nafta,5.0,Manual,1.6,SUV,150000 km,Ford Ecosport 1.6 My10 Xls Plus 4x2,7500000.0,$,concesionaria,
Ford,Ecosport,2016,1.6 Titanium 110cv 4x2,,Nafta,5.0,Manual,1.6,SUV,100000 km,Ford Ecosport 1.6 Titanium 110cv 4x2,13500.0,U$S,concesionaria,
Ford,Ecosport,2020,1.5 Se 123cv 4x2 Automática,,Nafta,5.0,Automática,1.5,SUV,80000 km,Ford Ecosport 1.5 Se 123cv 4x2 Automática,18000000.0,$,concesionaria,
Ford,Ecosport,2018,1.5 S 123cv 4x2,Rojo,Nafta,5.0,Manual,1.5,SUV,72000 km,Ford Ecosport 1.5 S 123cv 4x2,9900000.0,$,concesionaria,
Ford,Ecosport,2013,1.6 Se 110cv 4x2,,Nafta,5.0,Manual,1.6,SUV,170000 km,Ford Ecosport 1.6 Se 110cv 4x2,9900.0,U$S,concesionaria,
Ford,Ecosport,2013,2.0 Se 143cv 4x2,Gris,Nafta,5.0,Manual,2.0,SUV,168000 km,Ford Ecosport 2.0 Se 143cv 4x2,9100000.0,$,particular,No
